"clientName","clientAppId","status","isMicrosoft","isThirdParty","isHomeTenant","isHidden","publisher","publisherDomain","publisherDomainMatchesMicrosoft","publisherDomainMatchesTenant","verifiedPublisherName","verifiedPublisherId","appOwnerOrgId","msOwnerOrgMatch","msPublisherMatch","verifiedPublisherMatchesMicrosoft","msHasIntegratedTag","msHasGalleryTag","msKnownAppId","servicePrincipalType","servicePrincipalNames","servicePrincipalNameMatchesMicrosoft","servicePrincipalNameMatchesTenant","servicePrincipalTags","notes","ssoState","staleApp","tags","adminScopes","userScopes","userCount"
"Office 365 Mover","d62121f3-e023-4972-b6b0-794190c0fd98","pass","True","False","False","False","Microsoft Services","mover.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://mover.microsoft.com;d62121f3-e023-4972-b6b0-794190c0fd98","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Microsoft Device Management Enrollment","709110f7-976e-4284-8851-b537e9bcb187","pass","True","False","False","False","Microsoft Services","enrollment.dm-mig.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://enrollment.dm-mig.microsoft.com;https://enrollment.dm.microsoft.com;https://enrollment.dm-beta.microsoft.com;https://enrollment.dm-selfhost.microsoft.com;709110f7-976e-4284-8851-b537e9bcb187","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"PowerApps-Advisor","c9299480-c13a-49db-a7ae-cdfe54fe0313","pass","True","False","False","False","Microsoft Services","cluster-advisor-dev.westus.cloudapp.azure.com","True","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","https://cluster-advisor-dev.westus.cloudapp.azure.com;https://cluster-advisor-dev.westus.cloudapp.azure.com/;https://tip1.api.advisor.powerapps.com;https://tip1.api.advisor.powerapps.com/;https://tip2.api.advisor.powerapps.com;https://tip2.api.advisor.powerapps.com/;https://ppe.api.advisor.powerapps.com;https://ppe.api.advisor.powerapps.com/;https://api.advisor.powerapps.com;https://api.advisor.powerapps.com/;https://advisor.powerapps.com;https://advisor.powerapps.com/;c9299480-c13a-49db-a7ae-cdfe54fe0313;https://test.api.advisor.powerapps.com/;https://test.api.advisor.powerapps.com;https://dev.api.advisor.powerapps.com;https://dev.api.advisor.powerapps.com/;https://mil.api.advisor.appsplatform.us/;https://mil.api.advisor.appsplatform.us;https://high.api.advisor.powerapps.us/;https://high.api.advisor.powerapps.us;https://gov.api.advisor.powerapps.us/;https://gov.api.advisor.powerapps.us;https://preprod.api.advisor.powerapps.com/;https://preprod.api.advisor.powerapps.com","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"AA-Testing-Account","a58d0606-e6ae-4e11-a5f3-5c41f6958a84","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","https://identity.azure.net/c3lEHwCjLFSJdxch0jSCV38CUa1g9SfVMeFmtsQoqXM=;a58d0606-e6ae-4e11-a5f3-5c41f6958a84","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft.AzureStackHCI Resource Provider","1412d89f-b8a8-4111-b4fd-e82905cbd85d","pass","True","False","False","False","Microsoft Services","sea-azurestackhci-rp.azurewebsites.net","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","1412d89f-b8a8-4111-b4fd-e82905cbd85d;https://sea-azurestackhci-rp.azurewebsites.net","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"ErbHa-Maester","2cd78a44-9bc7-4b28-8c9e-b0c8a83f851e","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","https://identity.azure.net/KlYiR05TDl5IH4bIkeo5CjC27mem7qY5A7p9fGzJvGA=;2cd78a44-9bc7-4b28-8c9e-b0c8a83f851e","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure Spring Cloud Domain-Management","03b39d0f-4213-4864-a245-b1476ec03169","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","03b39d0f-4213-4864-a245-b1476ec03169","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"aks-hunfa-8ks-pod","80ab9dab-64bf-471d-9bb3-b0cb870f9bf3","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","80ab9dab-64bf-471d-9bb3-b0cb870f9bf3;https://identity.azure.net/5xFWYubfiLHBfQSCl1K/Y8/EN0Q2CcEWBgsh3zlcPAY=","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Azure CosmosDB for PostgreSQL Microsoft EntraId","ecafc2d9-cf1a-49a7-b60f-e44e34a988d2","pass","True","False","False","False","Microsoft Services","token.postgres.cosmos.azure.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","ecafc2d9-cf1a-49a7-b60f-e44e34a988d2;https://token.postgres.cosmos.azure.com","True","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Flow Service","7df0a125-d3be-4c96-aa54-591f83ff541c","pass","True","False","False","False","Microsoft Services","service.flow.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://service.flow.microsoft.com/;7df0a125-d3be-4c96-aa54-591f83ff541c","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Base-IT-Lab-FW01","63cc3177-71de-4a25-a069-41ca98012813","pass","True","False","False","False",,"identity.azure.net","True","False",,,,"False","False","False","False","False",,"ManagedIdentity","63cc3177-71de-4a25-a069-41ca98012813;https://identity.azure.net/DMIo/UkRdbMAq7bt7qKEfUagmvYsDK3hQLvbtE5uHNE=","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Access IoT Hub Device Provisioning Service","0cd79364-7a90-4354-9984-6e36c841418d","pass","True","False","False","False","Microsoft Services","azure-devices-provisioning.net","False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://azure-devices-provisioning.net;0cd79364-7a90-4354-9984-6e36c841418d","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"TIB Agent Blueprint App","5fdbeec6-7ae8-4525-ace4-71e6f59c9e6f","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","5fdbeec6-7ae8-4525-ace4-71e6f59c9e6f","False","False","disableLegacyUserImpersonationClient;disableLegacyUserImpersonationResource;GitCreatedApp",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Viva Pulse PROD","56233257-15ee-4d3d-bdcd-9aa975244e4c","pass","True","False","False","False","Microsoft Services","vivapulseapp.prod.microsoft.com","True","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/AcceptDelegationInvite;https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/DeclineDelegationInvite;56233257-15ee-4d3d-bdcd-9aa975244e4c;api://56233257-15ee-4d3d-bdcd-9aa975244e4c;https://vivapulse.app.prod.microsoft.com;https://vivapulseclient-cdn-ep.microsoft.com/56233257-15ee-4d3d-bdcd-9aa975244e4c;api://vivapulseclient-cdn-ep.microsoft.com/56233257-15ee-4d3d-bdcd-9aa975244e4c;api://vivapulseclient-cdn-ep.microsoft.com/botid-56233257-15ee-4d3d-bdcd-9aa975244e4c;api://botid-56233257-15ee-4d3d-bdcd-9aa975244e4c;https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/ExtendFeedbackRequest;https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/FeedbackResponse;https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/SubmitFeedbackResponse;https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/LogAdaptiveCardEmailRender;https://vivapulseapp.prod.microsoft.com/fabric/api/v1.0/InlineEmail/EnhancedFeedbackResponse","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
"Gatekeeper Prod App","5bab4c7f-51c3-479b-a199-06b31afecc8f","pass","True","False","False","False","Microsoft Services",,"False","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","5bab4c7f-51c3-479b-a199-06b31afecc8f","False","False","GitCreatedApp;disableLegacyUserImpersonationResource;disableLegacyUserImpersonationClient",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Device Management Checkin","ca0a114d-6fbc-46b3-90fa-2ec954794ddb","pass","True","False","False","False","Microsoft Services","checkin.dm-mig.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://checkin.dm-mig.microsoft.com;https://checkin.dm.microsoft.com;https://checkin.dm-beta.microsoft.com;https://checkin.dm-selfhost.microsoft.com;ca0a114d-6fbc-46b3-90fa-2ec954794ddb","True","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"Microsoft Defender for Cloud Scanner Resource Provider","e0ccf59d-5a20-4a87-a122-f42842cdb86a","pass","True","False","False","False","Microsoft Services",,"False","False","Microsoft Corporation","5206095","f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","True","False","False",,"Application","e0ccf59d-5a20-4a87-a122-f42842cdb86a","False","False","",,"Disabled","False","Microsoft;No OAuth grants","","","0"
"D365 Sales Agent - Readiness (Microsoft Copilot Studio)","bcc7c8ea-03bb-47ac-bdc8-85e895d595e3","pass","False","False","True","False","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","bcc7c8ea-03bb-47ac-bdc8-85e895d595e3","False","False","AgenticApp;AIAgentBuilder;AgentCreatedBy:CopilotStudio;AgenticInstance;power-virtual-agents-fe6ff2e2-2a1e-cd09-f8ef-cfed39ca2696","This application is required to support messaging and authentication for an individual chatbot built with Power Virtual Agents. Power Platform Environment: '19dde003-f47b-e12b-bdf6-e963eddc0758', Bot Id: 'fe6ff2e2-2a1e-cd09-f8ef-cfed39ca2696', More information: https://go.microsoft.com/fwlink/?linkid=2096220","Disabled","False","Home Tenant;No OAuth grants","","","0"
"Microsoft Stream Portal","cf53fce8-def6-4aeb-8d30-b158e7b1cf83","pass","True","False","False","False","Microsoft Services","stream.microsoft.com","True","False",,,"f8cdef31-a31e-4b4a-93e4-5f571e91255a","True","True","False","False","False",,"Application","https://stream.microsoft.com;cf53fce8-def6-4aeb-8d30-b158e7b1cf83","True","False","",,"OpenID Connect","False","Microsoft;No OAuth grants","","","0"
